Index,StartTime,EndTime,FrameCnt,DiffTime,DateTime,iso,shutter,fnum,ev,ct,color_md,focal_len,latitude,longitude,rel_alt,abs_alt
8545,"00:02:22,541","00:02:22,558",8545,17,2023-02-07 15:13:33.022,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8546,"00:02:22,558","00:02:22,575",8546,17,2023-02-07 15:13:33.037,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8547,"00:02:22,575","00:02:22,591",8547,16,2023-02-07 15:13:33.055,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8548,"00:02:22,591","00:02:22,608",8548,17,2023-02-07 15:13:33.069,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8549,"00:02:22,608","00:02:22,625",8549,17,2023-02-07 15:13:33.090,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8550,"00:02:22,625","00:02:22,641",8550,16,2023-02-07 15:13:33.103,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8551,"00:02:22,641","00:02:22,658",8551,17,2023-02-07 15:13:33.122,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8552,"00:02:22,658","00:02:22,675",8552,17,2023-02-07 15:13:33.136,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8553,"00:02:22,675","00:02:22,691",8553,16,2023-02-07 15:13:33.155,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8554,"00:02:22,691","00:02:22,708",8554,17,2023-02-07 15:13:33.170,110,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8555,"00:02:22,708","00:02:22,725",8555,17,2023-02-07 15:13:33.188,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8556,"00:02:22,725","00:02:22,741",8556,16,2023-02-07 15:13:33.203,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8557,"00:02:22,741","00:02:22,758",8557,17,2023-02-07 15:13:33.222,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8558,"00:02:22,758","00:02:22,775",8558,17,2023-02-07 15:13:33.237,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8559,"00:02:22,775","00:02:22,791",8559,16,2023-02-07 15:13:33.255,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8560,"00:02:22,791","00:02:22,808",8560,17,2023-02-07 15:13:33.270,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8561,"00:02:22,808","00:02:22,825",8561,17,2023-02-07 15:13:33.289,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8562,"00:02:22,825","00:02:22,842",8562,17,2023-02-07 15:13:33.303,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8563,"00:02:22,842","00:02:22,858",8563,16,2023-02-07 15:13:33.323,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8564,"00:02:22,858","00:02:22,875",8564,17,2023-02-07 15:13:33.338,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8565,"00:02:22,875","00:02:22,892",8565,17,2023-02-07 15:13:33.355,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8566,"00:02:22,892","00:02:22,908",8566,16,2023-02-07 15:13:33.370,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8567,"00:02:22,908","00:02:22,925",8567,17,2023-02-07 15:13:33.390,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8568,"00:02:22,925","00:02:22,942",8568,17,2023-02-07 15:13:33.403,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8569,"00:02:22,942","00:02:22,958",8569,16,2023-02-07 15:13:33.423,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8570,"00:02:22,958","00:02:22,975",8570,17,2023-02-07 15:13:33.436,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8571,"00:02:22,975","00:02:22,992",8571,17,2023-02-07 15:13:33.455,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8572,"00:02:22,992","00:02:23,008",8572,16,2023-02-07 15:13:33.470,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8573,"00:02:23,008","00:02:23,025",8573,17,2023-02-07 15:13:33.489,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8574,"00:02:23,025","00:02:23,042",8574,17,2023-02-07 15:13:33.503,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8575,"00:02:23,042","00:02:23,058",8575,16,2023-02-07 15:13:33.523,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8576,"00:02:23,058","00:02:23,075",8576,17,2023-02-07 15:13:33.537,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8577,"00:02:23,075","00:02:23,092",8577,17,2023-02-07 15:13:33.556,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8578,"00:02:23,092","00:02:23,108",8578,16,2023-02-07 15:13:33.570,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8579,"00:02:23,108","00:02:23,125",8579,17,2023-02-07 15:13:33.589,120,1/500.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8580,"00:02:23,125","00:02:23,142",8580,17,2023-02-07 15:13:33.603,120,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8581,"00:02:23,142","00:02:23,159",8581,17,2023-02-07 15:13:33.623,120,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8582,"00:02:23,159","00:02:23,175",8582,16,2023-02-07 15:13:33.637,120,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8583,"00:02:23,175","00:02:23,192",8583,17,2023-02-07 15:13:33.656,120,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8584,"00:02:23,192","00:02:23,209",8584,17,2023-02-07 15:13:33.670,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8585,"00:02:23,209","00:02:23,225",8585,16,2023-02-07 15:13:33.691,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8586,"00:02:23,225","00:02:23,242",8586,17,2023-02-07 15:13:33.704,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8587,"00:02:23,242","00:02:23,259",8587,17,2023-02-07 15:13:33.723,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8588,"00:02:23,259","00:02:23,275",8588,16,2023-02-07 15:13:33.739,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8589,"00:02:23,275","00:02:23,292",8589,17,2023-02-07 15:13:33.755,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8590,"00:02:23,292","00:02:23,309",8590,17,2023-02-07 15:13:33.771,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8591,"00:02:23,309","00:02:23,325",8591,16,2023-02-07 15:13:33.790,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8592,"00:02:23,325","00:02:23,342",8592,17,2023-02-07 15:13:33.804,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8593,"00:02:23,342","00:02:23,359",8593,17,2023-02-07 15:13:33.824,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8594,"00:02:23,359","00:02:23,375",8594,16,2023-02-07 15:13:33.837,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8595,"00:02:23,375","00:02:23,392",8595,17,2023-02-07 15:13:33.856,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8596,"00:02:23,392","00:02:23,409",8596,17,2023-02-07 15:13:33.870,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8597,"00:02:23,409","00:02:23,425",8597,16,2023-02-07 15:13:33.891,120,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8598,"00:02:23,425","00:02:23,442",8598,17,2023-02-07 15:13:33.904,120,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8599,"00:02:23,442","00:02:23,459",8599,17,2023-02-07 15:13:33.924,120,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8600,"00:02:23,459","00:02:23,475",8600,16,2023-02-07 15:13:33.937,120,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8601,"00:02:23,475","00:02:23,492",8601,17,2023-02-07 15:13:33.956,120,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8602,"00:02:23,492","00:02:23,509",8602,17,2023-02-07 15:13:33.971,130,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8603,"00:02:23,509","00:02:23,526",8603,17,2023-02-07 15:13:33.990,130,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8604,"00:02:23,526","00:02:23,542",8604,16,2023-02-07 15:13:34.004,130,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8605,"00:02:23,542","00:02:23,559",8605,17,2023-02-07 15:13:34.025,130,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8606,"00:02:23,559","00:02:23,576",8606,17,2023-02-07 15:13:34.037,130,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8607,"00:02:23,576","00:02:23,592",8607,16,2023-02-07 15:13:34.056,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8608,"00:02:23,592","00:02:23,609",8608,17,2023-02-07 15:13:34.071,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8609,"00:02:23,609","00:02:23,626",8609,17,2023-02-07 15:13:34.090,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8610,"00:02:23,626","00:02:23,642",8610,16,2023-02-07 15:13:34.104,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8611,"00:02:23,642","00:02:23,659",8611,17,2023-02-07 15:13:34.124,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8612,"00:02:23,659","00:02:23,676",8612,17,2023-02-07 15:13:34.137,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8613,"00:02:23,676","00:02:23,692",8613,16,2023-02-07 15:13:34.156,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8614,"00:02:23,692","00:02:23,709",8614,17,2023-02-07 15:13:34.171,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8615,"00:02:23,709","00:02:23,726",8615,17,2023-02-07 15:13:34.190,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8616,"00:02:23,726","00:02:23,742",8616,16,2023-02-07 15:13:34.204,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8617,"00:02:23,742","00:02:23,759",8617,17,2023-02-07 15:13:34.224,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8618,"00:02:23,759","00:02:23,776",8618,17,2023-02-07 15:13:34.237,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8619,"00:02:23,776","00:02:23,792",8619,16,2023-02-07 15:13:34.256,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8620,"00:02:23,792","00:02:23,809",8620,17,2023-02-07 15:13:34.271,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8621,"00:02:23,809","00:02:23,826",8621,17,2023-02-07 15:13:34.290,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8622,"00:02:23,826","00:02:23,843",8622,17,2023-02-07 15:13:34.304,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8623,"00:02:23,843","00:02:23,859",8623,16,2023-02-07 15:13:34.325,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8624,"00:02:23,859","00:02:23,876",8624,17,2023-02-07 15:13:34.338,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8625,"00:02:23,876","00:02:23,893",8625,17,2023-02-07 15:13:34.357,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8626,"00:02:23,893","00:02:23,909",8626,16,2023-02-07 15:13:34.372,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8627,"00:02:23,909","00:02:23,926",8627,17,2023-02-07 15:13:34.390,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8628,"00:02:23,926","00:02:23,943",8628,17,2023-02-07 15:13:34.404,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8629,"00:02:23,943","00:02:23,959",8629,16,2023-02-07 15:13:34.424,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8630,"00:02:23,959","00:02:23,976",8630,17,2023-02-07 15:13:34.439,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8631,"00:02:23,976","00:02:23,993",8631,17,2023-02-07 15:13:34.456,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8632,"00:02:23,993","00:02:24,009",8632,16,2023-02-07 15:13:34.471,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8633,"00:02:24,009","00:02:24,026",8633,17,2023-02-07 15:13:34.490,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8634,"00:02:24,026","00:02:24,043",8634,17,2023-02-07 15:13:34.505,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8635,"00:02:24,043","00:02:24,059",8635,16,2023-02-07 15:13:34.524,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8636,"00:02:24,059","00:02:24,076",8636,17,2023-02-07 15:13:34.538,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8637,"00:02:24,076","00:02:24,093",8637,17,2023-02-07 15:13:34.556,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8638,"00:02:24,093","00:02:24,109",8638,16,2023-02-07 15:13:34.571,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8639,"00:02:24,109","00:02:24,126",8639,17,2023-02-07 15:13:34.591,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8640,"00:02:24,126","00:02:24,143",8640,17,2023-02-07 15:13:34.605,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8641,"00:02:24,143","00:02:24,160",8641,17,2023-02-07 15:13:34.624,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8642,"00:02:24,160","00:02:24,176",8642,16,2023-02-07 15:13:34.639,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8643,"00:02:24,176","00:02:24,193",8643,17,2023-02-07 15:13:34.657,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8644,"00:02:24,193","00:02:24,210",8644,17,2023-02-07 15:13:34.671,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8645,"00:02:24,210","00:02:24,226",8645,16,2023-02-07 15:13:34.690,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8646,"00:02:24,226","00:02:24,243",8646,17,2023-02-07 15:13:34.705,130,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8647,"00:02:24,243","00:02:24,260",8647,17,2023-02-07 15:13:34.725,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8648,"00:02:24,260","00:02:24,276",8648,16,2023-02-07 15:13:34.738,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8649,"00:02:24,276","00:02:24,293",8649,17,2023-02-07 15:13:34.757,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8650,"00:02:24,293","00:02:24,310",8650,17,2023-02-07 15:13:34.772,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8651,"00:02:24,310","00:02:24,326",8651,16,2023-02-07 15:13:34.790,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8652,"00:02:24,326","00:02:24,343",8652,17,2023-02-07 15:13:34.805,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8653,"00:02:24,343","00:02:24,360",8653,17,2023-02-07 15:13:34.825,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8654,"00:02:24,360","00:02:24,376",8654,16,2023-02-07 15:13:34.839,130,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8655,"00:02:24,376","00:02:24,393",8655,17,2023-02-07 15:13:34.857,130,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8656,"00:02:24,393","00:02:24,410",8656,17,2023-02-07 15:13:34.871,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8657,"00:02:24,410","00:02:24,426",8657,16,2023-02-07 15:13:34.891,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8658,"00:02:24,426","00:02:24,443",8658,17,2023-02-07 15:13:34.905,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8659,"00:02:24,443","00:02:24,460",8659,17,2023-02-07 15:13:34.924,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8660,"00:02:24,460","00:02:24,476",8660,16,2023-02-07 15:13:34.938,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8661,"00:02:24,476","00:02:24,493",8661,17,2023-02-07 15:13:34.957,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8662,"00:02:24,493","00:02:24,510",8662,17,2023-02-07 15:13:34.973,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8663,"00:02:24,510","00:02:24,527",8663,17,2023-02-07 15:13:34.991,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8664,"00:02:24,527","00:02:24,543",8664,16,2023-02-07 15:13:35.005,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8665,"00:02:24,543","00:02:24,560",8665,17,2023-02-07 15:13:35.025,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8666,"00:02:24,560","00:02:24,577",8666,17,2023-02-07 15:13:35.038,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8667,"00:02:24,577","00:02:24,593",8667,16,2023-02-07 15:13:35.057,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8668,"00:02:24,593","00:02:24,610",8668,17,2023-02-07 15:13:35.071,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8669,"00:02:24,610","00:02:24,627",8669,17,2023-02-07 15:13:35.093,130,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8670,"00:02:24,627","00:02:24,643",8670,16,2023-02-07 15:13:35.105,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8671,"00:02:24,643","00:02:24,660",8671,17,2023-02-07 15:13:35.124,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8672,"00:02:24,660","00:02:24,677",8672,17,2023-02-07 15:13:35.138,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8673,"00:02:24,677","00:02:24,693",8673,16,2023-02-07 15:13:35.157,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8674,"00:02:24,693","00:02:24,710",8674,17,2023-02-07 15:13:35.172,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8675,"00:02:24,710","00:02:24,727",8675,17,2023-02-07 15:13:35.191,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8676,"00:02:24,727","00:02:24,743",8676,16,2023-02-07 15:13:35.205,130,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8677,"00:02:24,743","00:02:24,760",8677,17,2023-02-07 15:13:35.225,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8678,"00:02:24,760","00:02:24,777",8678,17,2023-02-07 15:13:35.238,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8679,"00:02:24,777","00:02:24,793",8679,16,2023-02-07 15:13:35.258,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8680,"00:02:24,793","00:02:24,810",8680,17,2023-02-07 15:13:35.272,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8681,"00:02:24,810","00:02:24,827",8681,17,2023-02-07 15:13:35.291,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8682,"00:02:24,827","00:02:24,844",8682,17,2023-02-07 15:13:35.306,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8683,"00:02:24,844","00:02:24,860",8683,16,2023-02-07 15:13:35.326,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8684,"00:02:24,860","00:02:24,877",8684,17,2023-02-07 15:13:35.339,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8685,"00:02:24,877","00:02:24,894",8685,17,2023-02-07 15:13:35.357,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8686,"00:02:24,894","00:02:24,910",8686,16,2023-02-07 15:13:35.372,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8687,"00:02:24,910","00:02:24,927",8687,17,2023-02-07 15:13:35.391,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8688,"00:02:24,927","00:02:24,944",8688,17,2023-02-07 15:13:35.406,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8689,"00:02:24,944","00:02:24,960",8689,16,2023-02-07 15:13:35.425,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8690,"00:02:24,960","00:02:24,977",8690,17,2023-02-07 15:13:35.439,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8691,"00:02:24,977","00:02:24,994",8691,17,2023-02-07 15:13:35.458,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8692,"00:02:24,994","00:02:25,010",8692,16,2023-02-07 15:13:35.472,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8693,"00:02:25,010","00:02:25,027",8693,17,2023-02-07 15:13:35.492,140,1/640.0,2.8,0,5181,default,24.0,37.55985,126.93685,31.2,-6.738
8694,"00:02:25,027","00:02:25,044",8694,17,2023-02-07 15:13:35.506,140,1/640.0,2.8,0,5180,default,24.0,37.55985,126.93685,31.2,-6.738
8695,"00:02:25,044","00:02:25,060",8695,16,2023-02-07 15:13:35.526,140,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8696,"00:02:25,060","00:02:25,077",8696,17,2023-02-07 15:13:35.539,140,1/640.0,2.8,0,5179,default,24.0,37.55985,126.93685,31.2,-6.738
8697,"00:02:25,077","00:02:25,094",8697,17,2023-02-07 15:13:35.558,140,1/640.0,2.8,0,5178,default,24.0,37.55985,126.93685,31.2,-6.738
8698,"00:02:25,094","00:02:25,110",8698,16,2023-02-07 15:13:35.572,140,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8699,"00:02:25,110","00:02:25,127",8699,17,2023-02-07 15:13:35.591,140,1/640.0,2.8,0,5177,default,24.0,37.55985,126.93685,31.2,-6.738
8700,"00:02:25,127","00:02:25,144",8700,17,2023-02-07 15:13:35.605,140,1/640.0,2.8,0,5176,default,24.0,37.55985,126.93685,31.2,-6.738
8701,"00:02:25,144","00:02:25,161",8701,17,2023-02-07 15:13:35.626,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8702,"00:02:25,161","00:02:25,177",8702,16,2023-02-07 15:13:35.639,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8703,"00:02:25,177","00:02:25,194",8703,17,2023-02-07 15:13:35.658,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8704,"00:02:25,194","00:02:25,211",8704,17,2023-02-07 15:13:35.672,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8705,"00:02:25,211","00:02:25,227",8705,16,2023-02-07 15:13:35.691,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8706,"00:02:25,227","00:02:25,244",8706,17,2023-02-07 15:13:35.705,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8707,"00:02:25,244","00:02:25,261",8707,17,2023-02-07 15:13:35.726,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8708,"00:02:25,261","00:02:25,277",8708,16,2023-02-07 15:13:35.739,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8709,"00:02:25,277","00:02:25,294",8709,17,2023-02-07 15:13:35.758,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8710,"00:02:25,294","00:02:25,311",8710,17,2023-02-07 15:13:35.772,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8711,"00:02:25,311","00:02:25,327",8711,16,2023-02-07 15:13:35.791,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8712,"00:02:25,327","00:02:25,344",8712,17,2023-02-07 15:13:35.806,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
8713,"00:02:25,344","00:02:25,361",8713,17,2023-02-07 15:13:35.826,140,1/640.0,2.8,0,5175,default,24.0,37.55985,126.93685,31.2,-6.738
